store_id,store_name,store_region,store_type,store_address,store_latitude,store_longitude,store_open_date
804,새문안로,서울,일반 매장,서울특별시 종로구 신문로1가 163 광화문오피시아빌딩(광화문오피시아),37.56985308,126.9749952,20140630
791,안국,서울,일반 매장,서울특별시 종로구 재동 109,37.57739395,126.9857643,20140619
788,삼청동,서울,일반 매장,서울특별시 종로구 삼청동 112,37.58541226,126.9819133,20140612
189,적선,서울,일반 매장,"서울특별시 종로구 적선동 66, 노스게이트빌딩 1층",37.57529941,126.9741245,20020915
164,인사,서울,일반 매장,서울특별시 종로구 인사동 39,37.57220884,126.9867982,20010810
178,광화문,서울,일반 매장,서울특별시 종로구 세종로 185-2 현대빌딩 (현대해상본사사옥 별관내),37.5712544,126.9763106,20020225
142,성대입구,서울,일반 매장,서울특별시 종로구 명륜3가 154-3 스타빌딩,37.582892,126.998392,20080530
111,스페이스본,서울,일반 매장,서울특별시 종로구 사직동 9 광화문 풍림스페이스본,37.57493108,126.9692173,20080130
109,주얼리시티,서울,일반 매장,서울특별시 종로구 인의동 48-2 효성주얼리시티,37.57148292,126.9986666,20061123
45,종각,서울,일반 매장,서울특별시 종로구 종로2가 84-10,37.57001689,126.9845035,20060726
434,동숭로아트,서울,일반 매장,서울특별시 종로구 동숭동 30번지,37.582969,127.003876,20110907
352,종로관철,서울,일반 매장,서울특별시 종로구 관철동 12-15번지 2층,37.5691386,126.9859328,20101124
351,경복궁역,서울,일반 매장,서울특별시 종로구 통의동 35-41 1층,37.5771508,126.9727453,20101119
401,이마빌딩,서울,일반 매장,서울특별시 종로구 수송동 146-1번지,37.5738637,126.9789715,20110628
301,마로니에공원,서울,일반 매장,서울특별시 종로구 동숭동 1-115번지 1-2층,37.58154296,127.0023412,20091222
330,종로3가,서울,일반 매장,서울특별시 종로구 종로3가 9-3번지 1-4층,37.57056486,126.990217,20100723
578,대학로,서울,일반 매장,서울특별시 종로구 연건동 128-8 홍익대학교 대학로캠퍼스 內,37.57649164,127.001471,20130115
383,경복궁사거리,서울,일반 매장,서울특별시 종로구 중학동 14번지 트윈트리타워B동 101호,37.57561594,126.9802374,20110414
572,종로관수,서울,일반 매장,서울특별시 종로구 관수동 3-5번지,37.56971102,126.9886352,20121221
2426,그랑서울,서울,일반 매장,서울특별시 종로구 청진동 70 그랑서울,37.57078677,126.9812094,20250626
2014,광화문교보문고,서울,일반 매장,서울특별시 종로구 종로1가 1 교보생명빌딩 지하1층,37.571017,126.977937,20220831
2414,광장마켓,서울,일반 매장,서울특별시 종로구 예지동 2-1,37.57020712,127.0002066,20250529
2452,KT광화문웨스트B1F,서울,일반 매장,서울특별시 종로구 세종로 100 KT 광화문 빌딩 West,37.5721422,126.9779548,20250828
1809,정동,서울,일반 매장,서울특별시 종로구 신문로2가 89-27 피어선빌딩,37.56866486,126.9700207,20210526
1838,종로플레이스,서울,일반 매장,서울특별시 종로구 인의동 28-2 종로플레이스,37.57305,126.9979,20210728
1833,강북삼성병원1층,서울,일반 매장,서울특별시 종로구 평동 108-1외 12필지 강북삼성병원 효석관(본관) 1층,37.568546,126.96756,20210713
1660,동숭길입구,서울,일반 매장,서울특별시 종로구 혜화동 90-18 혜화동씨티밸리 101호,37.584191,127.001859,20200619
1729,서울대치과병원,서울,일반 매장,서울특별시 종로구 연건동 275-1 서울대학교 치과병원 신관1층,37.577331,127.000348,20201203
2363,서대문적십자,서울,일반 매장,서울특별시 종로구 평동 164 서울적십자병원 별관 상가동 1층 B호,37.56678782,126.9673049,20241226
2451,리저브광화문,서울,리저브 매장,서울특별시 종로구 세종로 100 KT 광화문 빌딩 West,37.57242596,126.97768,20250828
1794,서대문역,서울,일반 매장,서울특별시 종로구 평동 222 디타워(돈의문),37.56687533,126.9661107,20210428
1426,숭례문북창,서울,일반 매장,서울특별시 중구 남대문로4가 17-19,37.561725,126.976838,20181031
1569,을지로4가역,서울,일반 매장,"서울특별시 중구 을지로4가 323 118호,119호,202호 일부",37.56634407,126.9975325,20191114
1543,동대문두타,서울,일반 매장,서울특별시 중구 을지로6가 18-12 두산타워빌딩,37.5691,127.0088,20190919
1496,대한상공회의소R,서울,리저브 매장,서울특별시 중구 남대문로4가 45 대한서울상공회의소 1층,37.560938,126.973702,20190529
1419,국립중앙의료원,서울,일반 매장,서울특별시 중구 을지로6가 18-131 을지회관,37.566516,127.0062376,20181012
1367,동국대,서울,일반 매장,서울특별시 중구 충무로5가 90,37.561542,126.998437,20180524
1177,동대문공원,서울,일반 매장,서울특별시 중구 광희동1가 185-1,37.565133,127.007191,20170228
1245,을지로국제빌딩,서울,일반 매장,서울특별시 중구 다동 111 국제빌딩,37.566952,126.982219,20170725
1140,동대입구역,서울,일반 매장,서울특별시 중구 장충동1가 62-35 종이나라빌딩,37.55968044,127.0062029,20161208
1096,신당역사거리,서울,일반 매장,서울특별시 중구 흥인동 86 KT 동대문지사,37.565807,127.01643,20160728
1101,연세세브란스,서울,일반 매장,서울특별시 중구 남대문로5가 84-11 연세세브란스빌딩,37.557207,126.97354,20160818
1001,회현역,서울,일반 매장,"서울특별시 중구 회현동1가 206 리더스뷰남산 107,108호",37.55947243,126.9807255,20151103
994,을지로경기빌딩,서울,일반 매장,서울특별시 중구 삼각동 115 경기빌딩,37.56707722,126.9832223,20151028
1065,을지로2가,서울,일반 매장,서울특별시 중구 을지로2가 88-5,37.566347,126.988066,20160525
1063,신세계본점6F,서울,일반 매장,서울특별시 중구 충무로1가 52-5 신세계백화점건물,37.560381,126.980758,20160512
998,서울중앙우체국,서울,일반 매장,서울특별시 중구 충무로1가 21-1 서울중앙우체국,37.561678,126.982117,20151027
1047,한국프레스센터,서울,일반 매장,서울특별시 중구 태평로1가 25 프레스센터,37.56724756,126.9780494,20160328
920,명동중앙로,서울,일반 매장,서울특별시 중구 명동2가 2-16,37.5637485,126.9857723,20150428
883,약수역,서울,일반 매장,서울특별시 중구 신당동 374-27,37.555437,127.0107253,20150122
874,중구저동,서울,일반 매장,서울특별시 중구 저동2가 24-1,37.5643686,126.9903382,20141223
866,명동길,서울,일반 매장,서울특별시 중구 충무로2가 7-1,37.5620695,126.9858669,20141217
845,서소문로,서울,일반 매장,서울특별시 중구 서소문동 75 대한빌딩,37.563006,126.974546,20141029
678,신당역,서울,일반 매장,서울특별시 중구 흥인동 132번지 1층,37.5654034,127.0143524,20131022
777,명동메트로,서울,일반 매장,서울특별시 중구 을지로2가 199-33 메트로호텔,37.565118,126.983681,20140520
219,숭례문,서울,일반 매장,서울특별시 중구 남대문로5가 6-1번지 그레이츠 숭례 1층,37.55874473,126.9730952,20040329
71,순화동더샵,서울,일반 매장,서울특별시 중구 순화동 151번지  1층,37.56006304,126.9718153,20070615
234,환구단,서울,일반 매장,서울특별시 중구 소공동 87-10,37.56448621,126.9791623,20051020
179,무교동,서울,일반 매장,서울특별시 중구 무교동 45 코오롱빌딩,37.56792802,126.9792066,20020308
187,문화일보,서울,일반 매장,서울특별시 중구 충정로1가 68 문화일보(문화일보사건물),37.56712291,126.9686642,20020627
181,태평로,서울,일반 매장,서울특별시 중구 태평로2가 69-7 대영빌딩 1층,37.56248285,126.9767928,20020418
213,퍼시픽타워,서울,일반 매장,서울특별시 중구 서소문동 135 퍼시픽타워 1층,37.56132157,126.9730264,20031027
289,남산단암,서울,일반 매장,서울특별시 중구 남대문로5가 단암빌딩 120번지,37.55853622,126.9754585,20090929
106,황학캐슬,서울,일반 매장,서울특별시 중구 황학동 2545 롯데캐슬베네치아,37.5714,127.0231,20080725
491,을지로삼화타워,서울,일반 매장,서울특별시 중구 을지로2가 204 삼화타워 1층,37.566902,126.984707,20120320
581,소공로,서울,일반 매장,서울특별시 중구 소공동 70번지 삼영빌딩 1층일부,37.563883,126.980849,20130125
382,을지로한국빌딩,서울,일반 매장,서울특별시 중구 을지로2가 198번지 1층,37.565722,126.98329,20110411
513,시청,서울,일반 매장,서울특별시 중구 을지로1가 50 삼성화재 삼성빌딩1층,37.56629,126.979808,20120502
583,명동역,서울,일반 매장,서울특별시 중구 충무로1가 25-52 건물전체,37.56086222,126.9831054,20130130
2305,장충라운지R,서울,리저브 매장,"서울특별시 중구 장충동1가 48-16,48-17,48-46,48-15,48-49,48-14",37.56103691,127.0073347,20240912
2192,충무로,서울,일반 매장,서울특별시 중구 필동1가 43-1,37.56149598,126.9928231,20230922
2129,이마트타워,서울,일반 매장,서울특별시 중구 순화동 53 신한L서울타워,37.56074346,126.9725284,20230502
2241,동호로,서울,일반 매장,서울특별시 중구 신당동 372-3,37.5534784,127.0113052,20240307
1724,무교로,서울,일반 매장,서울특별시 중구 무교동 32-2 남강건설회관빌딩,37.56722072,126.9790766,20201029
1942,청계크리스탈스퀘어,서울,일반 매장,서울특별시 중구 수표동 47-1,37.5679,126.98933,20220318
1692,그랜드센트럴,서울,일반 매장,서울특별시 중구 남대문로5가 253,37.5581293,126.9742637,20200820
2044,세종대로,서울,일반 매장,서울특별시 중구 태평로1가 62-12 조흥금융박물관,37.568678,126.976493,20221026
2455,시청역11번출구,서울,일반 매장,서울특별시 중구 서소문동 26 경서빌딩,37.56377593,126.9753057,20250829
2051,동대문디자인플라자,서울,일반 매장,"서울특별시 중구 을지로7가 2-1, B2층 F1호",37.5675,127.0094,20221026
2480,우리은행본점B1F,서울,일반 매장,서울특별시 중구 회현동1가 203 (주)우리은행본점,37.55958973,126.9817781,20251127
1779,별다방,서울,리저브 매장,서울특별시 중구 회현동2가 88 스테이트타워 남산,37.5602013,126.9829327,20210326
2446,동대문역사문화공원역,서울,일반 매장,서울특별시 중구 광희동2가 37,37.56487791,127.0079392,20250828
1830,포포인츠명동,서울,일반 매장,서울특별시 중구 저동2가 89 포포인츠바이쉐라톤서울명동,37.5657211,126.9893426,20210708
2430,한국은행교차로,서울,일반 매장,서울특별시 중구 남대문로2가 111-1 프리즈마111 1층,37.562263,126.981169,20250626
1720,명동남산,서울,일반 매장,서울특별시 중구 남산동3가 13-31 경양빌딩,37.560809,126.986397,20201015
1445,명일역,서울,일반 매장,서울특별시 강동구 명일동 312-28,37.55255452,127.1438858,20181213
1506,강동구청DT,서울,일반 매장,서울특별시 강동구 성내동 550,37.52938777,127.1238477,20190613
1474,강동암사DT,서울,일반 매장,서울특별시 강동구 암사동 441-12,37.55507323,127.1299223,20190228
1645,굽은다리역,서울,일반 매장,서울특별시 강동구 명일동 353-2 원일타워,37.54526204,127.1429835,20200522
1102,강동역,서울,일반 매장,서울특별시 강동구 천호동 447-17 강동 헤르셔,37.536047,127.133086,20160825
1046,둔촌동,서울,일반 매장,서울특별시 강동구 성내동 441-2 평원빌딩,37.52264171,127.1339866,20160322
743,천호이마트,서울,일반 매장,서울특별시 강동구 천호동 455-4 이마트별관,37.53898428,127.125179,20140228
789,길동역,서울,일반 매장,서울특별시 강동구 길동 378-3,37.53870167,127.1401395,20140613
677,상일동,서울,일반 매장,"서울특별시 강동구 상일동 501, 1~2층",37.55094836,127.1740954,20131023
766,명일이마트,서울,일반 매장,서울특별시 강동구 명일동 47-7 명일이마트별관주차장,37.55417877,127.1561341,20140424
1754,상일동역,서울,일반 매장,서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오,37.55756654,127.1707636,20210115
1682,천호사거리,서울,일반 매장,서울특별시 강동구 천호동 431-4 예경빌딩,37.539702,127.123542,20200730
2466,강동그란츠,서울,일반 매장,"서울특별시 강동구 성내동 15 근생 1-6, 1-7",37.536825,127.12861,20250919
2015,강일역,서울,일반 매장,"서울특별시 강동구 강일동 723, 1층",37.55747469,127.1735107,20220802
1843,올림픽공원북2문,서울,일반 매장,서울특별시 강동구 성내동 448-8 다성빌딩 1층,37.5241832,127.1286775,20210805
2467,둔촌포레온스테이션5,서울,일반 매장,"서울특별시 강동구 둔촌동 170-1 포레온스테이션5 1063, 1064",37.52670891,127.1366722,20250926
2358,암사역,서울,일반 매장,서울특별시 강동구 암사동 501 암사역,37.55128202,127.1281051,20241220
2392,이케아강동,서울,일반 매장,서울특별시 강동구 고덕동 353-23,37.56626153,127.1575311,20250417
2307,강동강일,서울,일반 매장,서울특별시 강동구 강일동 75-12 경서프라자,37.57219484,127.17494,20240822
1700,천호대로길동,서울,일반 매장,서울특별시 강동구 길동 457-4 서울특별시 강동구 천호대로 1131 (길동),37.534651,127.13721,20201008
1182,구로디지털타워,서울,일반 매장,서울특별시 구로구 구로동 222-7 코오롱디지털타워빌란트 101호,37.48347219,126.8968567,20170308
787,오류동역,서울,일반 매장,서울특별시 구로구 오류동 55-50,37.4962155,126.8448614,20140610
657,구로디지털로,서울,일반 매장,서울특별시 구로구 구로동 191-7번지 에이스테크노타워8차 1층,37.48569917,126.8959915,20130827
28,구로에이스,서울,일반 매장,서울특별시 구로구 구로동 212-1 에이스트윈타워1 103호,37.48423377,126.8945605,20060516
333,구로하이엔드,서울,일반 매장,서울특별시 구로구 구로동 235-2 에이스하이엔드타워 103호,37.481618,126.893136,20100819
568,포포인츠구로,서울,일반 매장,서울특별시 구로구 구로동 1128-1 포포인츠바이쉐라톤 구로 1층,37.4831293,126.8988591,20121126
2433,신도림센터포인트,서울,일반 매장,"서울특별시 구로구 구로동 3-25 신도림테크노마트웨스트 지하1층 오01호, 오02호",37.50774169,126.8903511,20250820
1868,구로고척,서울,일반 매장,서울특별시 구로구 고척동 72-59 외 6필지,37.49706,126.86315,20210909
1690,구로NC,서울,일반 매장,서울특별시 구로구 구로동 573 구로NC,37.501219,126.882798,20200907
2036,구로오류DT,서울,일반 매장,서울특별시 구로구 오류동 271,37.48812923,126.8344919,20221007
1996,구로구청,서울,일반 매장,"서울특별시 구로구 구로동 81-1, 81-2,81-,3 스페스큐브, B101호",37.49395067,126.8867612,20220630
2081,고척아이파크,서울,일반 매장,"서울특별시 구로구 고척동 100-7 고척아이파크, 1층 D-101호",37.49930563,126.8582209,20230119
2290,신도림힐스테이트,서울,일반 매장,서울특별시 구로구 신도림동 433-24 힐스테이트 신도림역 센트럴,37.50686003,126.8846381,20240627
1203,답십리역,서울,일반 매장,서울특별시 동대문구 답십리동 497-67,37.568466,127.051106,20170411
1226,경희대삼거리,서울,일반 매장,서울특별시 동대문구 회기동 60-40,37.591531,127.052017,20170523
952,신설동역,서울,일반 매장,서울특별시 동대문구 신설동 76-10,37.5767228,127.0255446,20150722
784,회기역사거리,서울,일반 매장,"서울특별시 동대문구 회기동 346-18, 36",37.590784,127.056098,20140528
485,장한평역,서울,일반 매장,서울특별시 동대문구 장안동 433-7,37.562337,127.065511,20120227
345,경희대,서울,일반 매장,서울특별시 동대문구 회기동 16-41 지하1층~지상3층,37.5928812,127.0528085,20100930
2219,청량리역롯데캐슬스카이,서울,일반 매장,서울특별시 동대문구 전농동 620-47 청량리역 롯데캐슬 SKY-L65,37.57924927,127.0453311,20231219
2386,경희의료원,서울,일반 매장,서울특별시 동대문구 회기동 1-5 경희의료원,37.5935445,127.052009,20250228
2070,경동1960,서울,일반 매장,서울특별시 동대문구 제기동 1036경동시장 3~4층,37.5796141,127.038685,20221216
2340,사이버한국외대,서울,일반 매장,서울특별시 동대문구 이문동 288-50,37.5960508,127.0607612,20241029
1797,청량리역사,서울,일반 매장,서울특별시 동대문구 전농동 588-1 청량리역사 Connect Place 6층,37.58056532,127.0485648,20210422
2246,답십리초교사거리,서울,일반 매장,서울특별시 동대문구 답십리동 266-1,37.56825403,127.0572409,20240307
2213,장안사거리,서울,일반 매장,서울특별시 동대문구 장안동 295-6 1층 전제,37.5727209,127.0700927,20231128
1171,외대정문,서울,일반 매장,서울특별시 동대문구 이문동 329-1,37.59532316,127.0593373,20170125
1576,서울숲역,서울,일반 매장,서울특별시 성동구 성수동1가 656-335 메가박스 스퀘어 1층,37.54186897,127.044899,20191128
1594,금호역,서울,일반 매장,서울특별시 성동구 금호동4가 1483,37.5479582,127.0157635,20191224
1288,뚝섬역,서울,일반 매장,서울특별시 성동구 성수동1가 14-33 정명빌딩,37.546432,127.049042,20171107
1208,황학사거리,서울,일반 매장,서울특별시 성동구 하왕십리동 700 센트라스,37.567598,127.023713,20170421
1246,성수역,서울,일반 매장,서울특별시 성동구 성수동2가 317-20 세림빌딩,37.543193,127.056943,20170725
1165,상왕십리역,서울,일반 매장,서울특별시 성동구 하왕십리동 1070-3 서울동인병원,37.56497576,127.0280649,20170117
919,왕십리역,서울,일반 매장,서울특별시 성동구 도선동 58-1,37.5627541,127.0339072,20150428
160,한양대,서울,일반 매장,"서울특별시 성동구 행당동 31-11 경희빌딩 1,2층",37.55726984,127.0421649,20010420
90,엔터식스,서울,일반 매장,서울특별시 성동구 행당동 168-1 엔터식스몰 B1,37.561863,127.037852,20080909
2062,신금호역,서울,일반 매장,서울특별시 성동구 금호동1가 122 1~5층 전체,37.55495379,127.0201108,20221213
2346,뚝섬역교차로,서울,일반 매장,서울특별시 성동구 성수동1가 656-1731 누디트 서울숲,37.54775492,127.0451424,20241115
2055,왕십리역9번출구,서울,일반 매장,서울특별시 성동구 행당동 267-23,37.56054272,127.0352673,20221110
1928,성수,서울,일반 매장,서울특별시 성동구 성수동2가 315-71 1층 103호,37.54446208,127.0554133,20220225
1862,옥수,서울,일반 매장,서울특별시 성동구 옥수동 262-1,37.5430298,127.0133661,20210902
1712,성수낙낙,서울,일반 매장,서울특별시 성동구 성수동2가 281-20 성수낙낙 1층 101~107호,37.547326,127.066367,20200929
1572,효창공원앞역,서울,일반 매장,서울특별시 용산구 효창동 13-2 용산 롯데캐슬 센터포레,37.5389661,126.9633937,20191115
1655,서울역서부,서울,일반 매장,서울특별시 용산구 서계동 219-17 서울역풍림아이원플러스,37.555165,126.968446,20200611
1415,이태원역,서울,일반 매장,"서울특별시 용산구 이태원동 127-6, 127-29",37.534273,126.994789,20180913
1340,용산역써밋R,서울,리저브 매장,서울특별시 용산구 한강로2가 391 용산푸르지오써밋,37.52743397,126.9656534,20180228
1268,이촌,서울,일반 매장,"서울특별시 용산구 이촌동 300-20 101호, 102호, 201호, 202호",37.518605,126.977271,20170929
1253,신용산역,서울,일반 매장,서울특별시 용산구 한강로2가 342 래미안용산,37.5286259,126.9668945,20170816
1170,용산파크타워,서울,일반 매장,서울특별시 용산구 용산동5가 24 파크타워,37.523818,126.970389,20170125
1115,남영동,서울,일반 매장,서울특별시 용산구 갈월동 90-8,37.54289238,126.9722942,20160928
1093,한남동R,서울,리저브 매장,서울특별시 용산구 한남동 36-7  1층 ~ 2층,37.53485,127.010919,20160720
1040,서울타워,서울,일반 매장,서울특별시 용산구 용산동2가 산1-3 YTN서울타워,37.551102,126.988317,20160229
746,서울역동자동,서울,일반 매장,서울특별시 용산구 동자동 45 센트레빌아스테리움서울 KDB생명타워 D동,37.551752,126.972694,20140317
612,순천향입구,서울,일반 매장,서울특별시 용산구 한남동 657-104,37.533394,127.00563,20130503
94,동빙고,서울,일반 매장,"서울특별시 용산구 동빙고동 10-8, 7-33",37.52900453,126.9917628,20080829
370,숙대입구역,서울,일반 매장,서울특별시 용산구 갈월동 69-5 지하1~3층,37.54427984,126.9719372,20110316
257,용산아이파크몰6F,서울,일반 매장,"서울특별시 용산구 한강로3가 40-999 현대아이파크몰(용산역민자역사), 6층",37.52958048,126.9640261,20041029
522,동부이촌동,서울,일반 매장,서울특별시 용산구 이촌동 302-60번지,37.52111,126.96905,20120530
2031,숙명여대정문,서울,일반 매장,서울특별시 용산구 청파동2가 53-12 숙명여자대학교,37.54493793,126.9648901,20220908
1740,용산해링턴스퀘어,서울,일반 매장,서울특별시 용산구 한강로3가 63-70(용산해링턴스퀘어 상가),37.52653796,126.9673621,20201210
1990,경리단길,서울,일반 매장,서울특별시 용산구 이태원동 658,37.53854,126.98737,20220616
1798,서울역사,서울,일반 매장,서울특별시 용산구 동자동 43-205 서울역(철도역),37.554157,126.9717936,20210422
1673,용산리첸시아,서울,일반 매장,서울특별시 용산구 원효로1가 133-3 리첸시아 용산,37.53835681,126.967241,20200715
1886,용산전자랜드,서울,일반 매장,서울특별시 용산구 한강로3가 16-9 전자랜드 c139호,37.53283406,126.9610914,20211108
2367,용산이마트,서울,일반 매장,서울특별시 용산구 한강로3가 40-999 용산이마트 지하2층,37.52970001,126.9657316,20241227
2344,용산아이파크몰1F,서울,일반 매장,서울특별시 용산구 한강로3가 40-999 1층,37.52886849,126.9645412,20241129
1055,상봉,서울,일반 매장,서울특별시 중랑구 상봉동 79 상봉 듀오트리스 주상복합,37.597842,127.092509,20160414
964,중랑역,서울,일반 매장,서울특별시 중랑구 상봉동 130-3,37.5930326,127.0747358,20150807
903,중랑구청,서울,일반 매장,서울특별시 중랑구 신내동 563-3,37.60538908,127.0957558,20150325
838,사가정역,서울,일반 매장,서울특별시 중랑구 면목동 617-2,37.579594,127.087966,20141002
493,상봉역,서울,일반 매장,"서울특별시 중랑구 상봉동 100-2,3,4번지",37.59689,127.08647,20120323
2500,면목역,서울,일반 매장,서울특별시 중랑구 면목동 115-2,37.58788013,127.087609,20251216
1668,묵동,서울,일반 매장,서울특별시 중랑구 묵동 169-12 로프트원 태릉입구역 1층,37.615368,127.076633,20200630
2345,망우동,서울,일반 매장,서울특별시 중랑구 망우동 488-5,37.59950838,127.0975388,20241128
2002,양원역,서울,일반 매장,"서울특별시 중랑구 망우동 618 B1~1층일부 B101,B102,101,102  4개호실",37.60665363,127.1063598,20220825
1749,중화역,서울,일반 매장,"서울특별시 중랑구 중화동 306-68 중화동 HS빌딩 1,2층",37.60170912,127.0784114,20201222
2135,리버사이드대성리DT,경기,일반 매장,경기도 가평군 청평면 대성리 344-22,37.69825441,127.3852166,20230512
2163,가평설악IC DT,경기,일반 매장,"경기도 가평군 설악면 신천리 554-5, 6, 9, 10",37.67905252,127.4863818,20230728
1840,남이섬,경기,일반 매장,"경기도 가평군 가평읍 달전리 113-4, 11",37.806624,127.52527,20210730
1596,소노캄고양,경기,일반 매장,경기도 고양시 일산동구 장항동 1755 소노캄고양웨스트타워,37.66285544,126.7505132,20191220
1465,일산애니골DT,경기,일반 매장,경기도 고양시 일산동구 풍동 609,37.6748745,126.7936439,20190129
1432,동국대일산병원,경기,일반 매장,경기도 고양시 일산동구 식사동 814 동국대학교 일산병원(일산한방병원),37.67645946,126.8064857,20181120
1317,일산풍동DT,경기,일반 매장,경기도 고양시 일산동구 풍동 879,37.662091,126.8009,20171220
1112,백석중앙로,경기,일반 매장,경기도 고양시 일산동구 백석동 1237,37.6411,126.790987,20160912
829,일산식사,경기,일반 매장,경기도 고양시 일산동구 식사동 1531,37.67817354,126.8120387,20140916
810,풍산이마트,경기,일반 매장,경기도 고양시 일산동구 중산동 1809,37.673769,126.786883,20140724
673,백석역DT,경기,일반 매장,경기도 고양시 일산동구 백석동 1296-3번지 1층,37.6439377,126.7873856,20131010
779,백석,경기,일반 매장,경기도 고양시 일산동구 백석동 1332,37.64392593,126.7861643,20140523
631,라페스타광장,경기,일반 매장,경기도 고양시 일산동구 장항동 770-1번지,37.659671,126.770161,20130624
986,일산백마,경기,일반 매장,경기도 고양시 일산동구 마두동 751,37.6570742,126.7880695,20150917
381,웨스턴돔B,경기,일반 매장,"경기도 고양시 일산동구 장항동 868 웨스텀 돔2 1층119호, 120호, 121호, 122호",37.6544052,126.7733024,20110407
490,마두역,경기,일반 매장,경기도 고양시 일산동구 장항동 890-5번지,37.652965,126.776768,20120312
1681,일산동구청,경기,일반 매장,경기도 고양시 일산동구 장항동 855 장항동이스턴시티,37.65665,126.772598,20200728
1973,고양대로DT,경기,일반 매장,경기도 고양시 일산동구 풍동 699-2 창일주유소,37.677601,126.7961618,20220701
1957,일산하늘마을,경기,일반 매장,경기도 고양시 일산동구 중산동 1836-3,37.67756848,126.782397,20220413
1449,과천DT,경기,일반 매장,경기도 과천시 중앙동 79,37.43929087,126.9938133,20181219
175,과천이마트,경기,일반 매장,경기도 과천시 별양동 1-19 이마트 1층,37.42649405,126.9916396,20011222
366,과천,경기,일반 매장,경기도 과천시 중앙동 40-10 고려빌딩 1층,37.42821045,126.9910151,20110225
2306,과천지식정보타운,경기,일반 매장,경기도 과천시 갈현동 산32 프리즘스퀘어2,37.41353606,126.9803027,20240926
2395,과천메가존,경기,일반 매장,"경기도 과천시 갈현동 470-1, 1층 105-1호",37.41721843,126.977215,20250408
1433,광명하안대로,경기,일반 매장,경기도 광명시 하안동 35 국민은행,37.4616837,126.8783697,20181123
1564,철산역,경기,일반 매장,경기도 광명시 철산동 245-9 웅진빌딩,37.47642664,126.8677946,20191029
1378,광명역,경기,일반 매장,경기도 광명시 일직동 513 광명역써밋플레이스,37.41674052,126.8820088,20180620
1207,광명소하DT,경기,일반 매장,경기도 광명시 소하동 1077,37.43483918,126.8792686,20170413
1243,광명소하,경기,일반 매장,경기도 광명시 소하동 1335,37.44866,126.883959,20170718
1168,광명사거리역,경기,일반 매장,경기도 광명시 광명동 158-86 광명빌딩,37.479895,126.854325,20170126
1008,철산로데오,경기,일반 매장,경기도 광명시 철산동 425 가림빌딩,37.4739663,126.8693507,20151126
842,광명하안,경기,일반 매장,경기도 광명시 하안동 53-3,37.462605,126.880577,20141016
477,광명철산,경기,일반 매장,경기도 광명시 철산동 482,37.475304,126.866126,20120127
1877,광명AK,경기,일반 매장,"경기도 광명시 일직동 512-3, 1층 일부",37.41883196,126.8831013,20211027
1788,광명롯데몰,경기,일반 매장,경기도 광명시 일직동 500 롯데아울렛 1층,37.42311337,126.8846989,20210407
1615,경기광주쌍령DT,경기,일반 매장,경기도 광주시 쌍령동 168,37.3987506,127.2733178,20200228
1450,경기광주신현DT,경기,일반 매장,"경기도 광주시 신현동 701-5, 701-6,, 701-3",37.35988173,127.1531514,20181221
1584,경기광주송정DT,경기,일반 매장,경기도 광주시 송정동 12-12,37.416384,127.27257,20191218
1003,경기광주,경기,일반 매장,경기도 광주시 경안동 20-14,37.4097851,127.2602128,20151110
1835,경기광주초월역DT,경기,일반 매장,경기도 광주시 초월읍 쌍동리 261-3,37.374402,127.298258,20210716
2276,경기광주IC DT,경기,일반 매장,경기도 광주시 장지동 586-2,37.40568103,127.2312381,20240531
1765,곤지암IC DT,경기,일반 매장,경기도 광주시 곤지암읍 삼리 399-6 스타벅스 곤지암 IC DT점,37.355682,127.325248,20210205
2322,경기광주태전,경기,일반 매장,경기도 광주시 태전동 122 태전센트럴타워,37.38253436,127.2331608,20240913
1413,구리갈매역,경기,일반 매장,경기도 구리시 갈매동 596 갈매역아이파크,37.633967,127.115944,20180907
614,구리돌다리,경기,일반 매장,경기도 구리시 수택동 526-3번지 우진빌딩,37.600585,127.141922,20130514
2225,구리갈매DT,경기,일반 매장,경기도 구리시 갈매동 553,37.63237,127.1226,20240105
1816,구리장자호수,경기,일반 매장,경기도 구리시 수택동 874-5 리필B/D,37.587252,127.139874,20210629
1944,구리인창DT,경기,일반 매장,경기도 구리시 인창동 344-6,37.60568,127.13928,20220324
1881,구리수택,경기,일반 매장,경기도 구리시 수택동 854-2,37.588465,127.138136,20211109
1894,구리토평DT,경기,일반 매장,경기도 구리시 토평동 567-1 스타벅스 구리토평DT,37.584632,127.147385,20211216
1451,산본사거리,경기,일반 매장,경기도 군포시 산본동111 ,37.372658,126.935735,20181220
82,산본,경기,일반 매장,경기도 군포시 산본동 1132-3 성진빌딩 1층,37.36061352,126.9317436,20070915
442,산본역,경기,일반 매장,경기도 군포시 산본동 1142-5 금화프라자1층,37.3584131,126.9321916,20111014
516,산본동,경기,일반 매장,경기도 군포시 산본동 1099-1번지 태주빌딩 2층,37.365491,126.929426,20120508
2004,금정AK,경기,일반 매장,경기도 군포시 금정동 916 힐스테이트 금정역 AK플라자 4층 일부,37.37227911,126.9448627,20220713
1739,산본역서부사거리,경기,일반 매장,경기도 군포시 산본동 1145-6 롯데피트인산본 1층 일부,37.3578053,126.9306689,20201130
